dev
dev
dev
31233893, 17, 27.4017
31343776, 18, 28.3763
31368892, 18, 27.3406
31415858, 18, 28.0195
31435999, 18, 28.4127
31456141, 18, 27.8907
31477313, 18, 28.1373
31502016, 18, 27.8879
31526388, 18, 26.8899
31547375, 18, 26.9239
31564846, 18, 27.5483
31585299, 18, 27.0949
31605125, 18, 26.8676
31622558, 18, 27.2399
31641854, 18, 26.7157
31662193, 18, 27.0470
31682558, 18, 26.6134
31701664, 18, 26.6658
31725842, 18, 26.7695
31743859, 18, 26.4079
31767722, 18, 26.6780
31786523, 18, 26.3036
31848818, 19, 26.2859
31902649, 18, 26.0459
32103001, 18, 26.9325
32155142, 18, 27.6141
32177868, 18, 28.2203
32202232, 18, 27.4367
32226328, 18, 27.5895
32251065, 18, 28.0456
32276119, 18, 27.1833
32299888, 18, 27.6217
32319546, 18, 28.7041
32338057, 18, 28.5213
32361381, 18, 28.5196
32386227, 18, 27.7960
32406183, 18, 28.0653
32426865, 18, 28.5948
32445839, 18, 28.0602
32467272, 18, 27.5561
32513883, 18, 27.9882
32543809, 18, 27.3435
32574729, 18, 28.1983
32597356, 19, 28.4539
32624035, 18, 28.1756
32650286, 18, 28.2356
32675534, 18, 27.3586
32711517, 18, 27.4871
32749717, 18, 27.4119
32776971, 18, 26.9656
32813329, 18, 26.2447
32847952, 18, 26.7648
32873115, 18, 25.9404
32898811, 18, 26.2899
32924800, 18, 26.3062
32949761, 18, 26.5757
32985207, 18, 26.2617
33010496, 18, 26.3398
33035740, 18, 25.5197
33080918, 18, 25.2175
33113033, 18, 25.8552
33143545, 18, 25.4566
33166983, 18, 25.9929
33194646, 18, 25.6335
33221691, 19, 25.7104
33248774, 18, 25.7324
33274690, 18, 26.3550
33301025, 18, 25.1642
33328884, 18, 24.9639
33360463, 18, 26.0160
33560738, 18, 26.6797
33611418, 18, 26.4498
33651703, 18, 27.0246
33683856, 18, 27.3738
33707353, 18, 26.7923
33740455, 18, 26.2049
33762956, 18, 25.6249
33787427, 18, 25.3670
33811167, 18, 25.8445
33835264, 18, 26.0001
33860254, 18, 26.2039
33885291, 18, 26.7411
33920470, 18, 26.2375
33947214, 18, 26.3134
33973305, 18, 25.8467
34037512, 19, 25.9870
34062172, 18, 26.3154
34086296, 18, 25.1614
34117939, 18, 25.5284
34150925, 18, 25.8878
34178885, 18, 25.7175
34204285, 18, 25.4352
34229336, 18, 26.0407
34255466, 18, 25.9435
34281395, 18, 25.2802
34318994, 18, 25.5179
34348106, 18, 26.4197
34380855, 18, 26.6835
34414251, 18, 26.8965
34443602, 18, 26.3296
34470059, 18, 26.0043
34495940, 18, 26.0513
34530095, 18, 26.4408
34609616, 18, 26.7498
34640717, 18, 25.2653
34672029, 18, 25.3002
34695603, 19, 25.4593
34719406, 18, 25.1649
34751739, 18, 25.1174
34783250, 18, 25.4025
34815380, 18, 25.1537
34839600, 18, 25.5758
34863889, 18, 25.9187
34889818, 18, 25.5380
34915172, 18, 25.8897
34945921, 18, 25.5077
34978950, 18, 23.5722
35014106, 18, 25.2070
35214431, 18, 25.6301
35263825, 18, 26.7350
35321054, 18, 27.3829
35361952, 18, 27.2188
35397725, 18, 27.1502
35426589, 18, 26.2743
35461625, 18, 26.1575
35486686, 18, 26.1558
35511704, 18, 25.1792
35537821, 19, 26.0919
35650673, 20, 26.9259
35682269, 20, 26.6118
35742212, 20, 27.0462
35768598, 20, 27.4900
35793887, 20, 27.9258
35818521, 20, 26.3910
35843527, 20, 26.4021
35868268, 20, 25.4293
36068499, 20, 27.2898
36269314, 20, 27.8814
36310416, 20, 27.4058
36339089, 20, 26.9202
36366930, 20, 27.8188
36395796, 20, 27.8164
36441207, 20, 27.7234
36475848, 20, 27.6552
36501956, 20, 27.3560
36540788, 20, 27.7151
36580334, 20, 27.6224
36605338, 20, 26.5981
36630302, 20, 25.6169
36664076, 21, 26.0677
36698957, 20, 26.2587
36725846, 20, 26.2934
36759169, 20, 26.0272
36791177, 20, 25.8147
36826831, 20, 26.9210
36859435, 20, 26.4082
36894356, 20, 26.5364
36930267, 20, 26.4363
36996166, 20, 25.7355
37033306, 20, 25.7697
37070772, 20, 26.6090
37123193, 20, 26.5565
37158294, 20, 25.9784
37189534, 20, 26.1305
37220604, 20, 26.1132
37253108, 20, 26.0579
37285386, 20, 26.3947
37322765, 20, 26.1730
37349453, 20, 26.3588
37378994, 20, 26.8391
37406756, 21, 26.6705
37465198, 20, 25.9668
37579900, 21, 26.3911
37617543, 21, 26.5605
37734898, 22, 27.7579
37809656, 22, 27.9736
37928618, 23, 27.8744
37967307, 23, 27.6075
38000453, 23, 27.6491
38033359, 23, 27.7113
38058544, 23, 27.5051
38094696, 23, 28.4681
38169827, 23, 27.1614
38205707, 23, 27.8035
38240746, 23, 27.7264
38271833, 23, 27.7517
38309506, 23, 3917233896337.2056

====================== Final Report ======================
 Total Transferred: 107.37 GB (107374182400 bytes)
 Total File Size  : 107.37 GB (107374182400 bytes)
 Total Elapsed Time: 38.371 seconds
 Average Throughput: 2668.71 MB/s
 Completion Ratio : 100.00%
==========================================================
